FID,CID,Type,POINT_X,POINT_Y
1159, 0, 4, -13734282.05, 4785649.57943
1160, 0, 4, -13735003.7979, 4787000.3273
1161, 0, 4, -13734039.3472, 4786660.59486
1162, 0, 4, -13734348.1751, 4785276.21178
1163, 0, 1, -13735971.5169, 4786407.00073
1164, 0, 3, -13733653.353, 4786400.67492
1165, 0, 4, -13734579.7663, 4786243.62252
1166, 0, 4, -13735316.8857, 4785487.93647
1167, 0, 4, -13734186.5676, 4786623.89959
1168, 0, 4, -13735357.4906, 4787113.0826
1169, 0, 4, -13735848.858, 4785403.63937
1170, 0, 3, -13733811.7831, 4785997.06095
1171, 0, 4, -13734657.4289, 4787433.49178
1172, 0, 4, -13735197.6159, 4786739.15991
1173, 0, 4, -13735214.3443, 4786830.01004
1174, 0, 4, -13734065.2753, 4786867.89327
1175, 0, 4, -13735169.3874, 4787058.34766
1176, 0, 3, -13733586.1665, 4785673.56864
1177, 0, 3, -13733677.1656, 4786685.57852
1178, 0, 4, -13734204.5268, 4786495.29524
1179, 0, 4, -13734304.7161, 4786889.21796
1180, 0, 4, -13734542.2066, 4786126.1386
1181, 0, 4, -13735633.7324, 4785156.62432
1182, 0, 3, -13733659.6416, 4786479.9773
1183, 0, 4, -13734701.466, 4785777.90839
1184, 0, 4, -13735643.3415, 4787667.42074
1185, 0, 4, -13734219.8187, 4785292.17994
1186, 0, 4, -13735009.2569, 4786081.4936
1187, 0, 4, -13735374.451, 4786372.55655
1188, 0, 4, -13734825.9629, 4787461.57089
1189, 0, 4, -13734648.3722, 4787166.90486
1190, 0, 4, -13734970.5291, 4787233.02581
1191, 0, 4, -13735538.4304, 4785174.25584
1192, 0, 4, -13734755.9645, 4786055.13413
1193, 0, 4, -13734189.7633, 4786372.31881
1194, 0, 4, -13734493.9258, 4785925.14501
1195, 0, 4, -13735509.2925, 4785535.06276
1196, 0, 4, -13735719.0204, 4786456.33353
1197, 0, 4, -13734426.2456, 4787143.92261
1198, 0, 4, -13734289.4835, 4786130.87693
1199, 0, 4, -13735332.7024, 4787351.27222
1200, 0, 4, -13735377.6252, 4785286.03351
1201, 0, 4, -13735738.5079, 4786386.20424
1202, 0, 4, -13734390.6258, 4787097.56966
1203, 0, 4, -13734366.3185, 4786790.76572
1204, 0, 4, -13734217.7766, 4786656.69337
1205, 0, 3, -13733983.6955, 4787136.34762
1206, 0, 4, -13734578.6611, 4787048.8504
1207, 0, 4, -13734619.4413, 4787387.50892
1208, 0, 4, -13735207.9962, 4786814.83604
1209, 0, 3, -13733576.9465, 4785590.38722
1210, 0, 3, -13733925.9932, 4787230.19933
1211, 0, 4, -13735024.9045, 4785745.72063
1212, 0, 4, -13735143.0556, 4786963.51933
1213, 0, 4, -13734417.5721, 4786200.1229
1214, 0, 4, -13734977.1622, 4786582.40942
1215, 0, 2, -13733735.5982, 4786478.53196
1216, 0, 3, -13733584.9297, 4785693.42544
1217, 0, 4, -13734382.1004, 4785260.31821
1218, 0, 4, -13734839.0699, 4786812.37792
1219, 0, 4, -13735283.8193, 4786943.07496
1220, 0, 4, -13735192.3977, 4786754.45614
1221, 0, 4, -13734127.6517, 4786451.65936
1222, 0, 4, -13735271.0254, 4786924.69199
1223, 0, 3, -13733605.3927, 4785893.36683
1224, 0, 4, -13734806.7071, 4787399.16324
1225, 0, 4, -13734474.0185, 4786913.32126
1226, 0, 4, -13734881.0713, 4785551.38755
1227, 0, 4, -13734939.4983, 4787467.3639
1228, 0, 4, -13734321.1135, 4786600.3354
1229, 0, 2, -13733820.2925, 4786791.93824
1230, 0, 4, -13735861.0219, 4785285.48967
1231, 0, 4, -13734372.8639, 4785191.05889
1232, 0, 4, -13734528.3077, 4785518.70378
1233, 0, 4, -13734711.4478, 4787318.04376
1234, 0, 4, -13735357.0785, 4787694.89406
1235, 0, 4, -13735014.6316, 4786076.74392
1236, 0, 3, -13733681.1662, 4786725.44082
1237, 0, 4, -13734221.3335, 4786816.21743
1238, 0, 4, -13735005.9309, 4787126.16652
1239, 0, 4, -13735539.614, 4785242.59255
1240, 0, 3, -13733953.2578, 4786754.34773
1241, 0, 4, -13735671.6772, 4786524.51643
1242, 0, 4, -13735741.0424, 4786989.66161
1243, 0, 4, -13735335.9246, 4786452.65512
1244, 0, 4, -13735832.6126, 4787206.50512
1245, 0, 4, -13734305.9775, 4787190.32445
1246, 0, 4, -13734343.9302, 4786771.46607
1247, 0, 4, -13734859.2288, 4786597.78965
1248, 0, 4, -13734782.3123, 4785908.64844
1249, 0, 4, -13734617.3971, 4786848.88864
1250, 0, 4, -13735368.2975, 4787106.16682
1251, 0, 4, -13734294.1193, 4786445.17813
1252, 0, 2, -13733837.7377, 4786994.01494
1253, 0, 4, -13734478.5388, 4785494.36235
1254, 0, 4, -13735570.7654, 4786762.77313
1255, 0, 2, -13733756.6105, 4786698.78756
1256, 0, 4, -13734372.268, 4786647.92461
1257, 0, 4, -13734637.4497, 4786473.45628
1258, 0, 4, -13735018.1807, 4787356.08473
1259, 0, 4, -13734409.6595, 4785379.93424
1260, 0, 2, -13733765.2181, 4786815.32492
1261, 0, 4, -13734640.8409, 4785676.31975
1262, 0, 4, -13734844.1967, 4785299.04765
1263, 0, 4, -13734455.0123, 4785984.25672
1264, 0, 4, -13734032.7789, 4787030.81395
1265, 0, 4, -13734191.3464, 4787360.71987
1266, 0, 3, -13733569.9628, 4785484.15154
1267, 0, 3, -13733858.0534, 4785607.5705
1268, 0, 3, -13733827.7536, 4786349.83037
1269, 0, 4, -13734529.7093, 4786121.82885
1270, 0, 4, -13734762.8488, 4787036.02682
1271, 0, 4, -13734905.5322, 4787544.11005
1272, 0, 4, -13733972.6136, 4787612.14099
1273, 0, 3, -13733637.436, 4786212.83717
1274, 0, 4, -13735940.5551, 4787332.8559
1275, 0, 4, -13735198.9488, 4787321.21053
1276, 0, 4, -13735175.9564, 4787063.11773
1277, 0, 4, -13734289.879, 4786880.59059
1278, 0, 2, -13733833.9566, 4787028.80721
1279, 0, 4, -13735211.3223, 4786823.07098
1280, 0, 4, -13735088.6042, 4786434.19487
1281, 0, 4, -13734748.132, 4786292.02612
1282, 0, 4, -13734102.0902, 4785562.50457
1283, 0, 4, -13735159.9488, 4786114.66003
1284, 0, 4, -13734943.9676, 4787686.28769
1285, 0, 4, -13735756.7786, 4787236.59728
1286, 0, 4, -13734978.2612, 4786548.48952
1287, 0, 4, -13735608.2255, 4786856.42496
1288, 0, 4, -13735523.1261, 4787408.20771
1289, 0, 4, -13735009.3766, 4786093.6996
1290, 0, 4, -13734810.1333, 4787066.73234
1291, 0, 4, -13735308.5185, 4786021.9603
1292, 0, 3, -13733702.0059, 4786920.87016
1293, 0, 4, -13734195.9929, 4785570.99226
1294, 0, 4, -13734923.6117, 4787441.61491
1295, 0, 3, -13733709.2456, 4787016.90903
1296, 0, 4, -13734731.367, 4787141.21063
1297, 0, 4, -13734878.6005, 4785548.17262
1298, 0, 4, -13734028.002, 4787004.62766
1299, 0, 4, -13734367.0646, 4786235.04703
1300, 0, 1, -13735972.8938, 4786252.4143
1301, 0, 3, -13733709.5562, 4787015.29752
1302, 0, 4, -13734809.1294, 4785530.45221
1303, 0, 4, -13735160.1084, 4786116.31776
1304, 0, 4, -13735628.0268, 4785374.52172
1305, 0, 4, -13734971.827, 4785326.72798
1306, 0, 4, -13735098.3897, 4785258.53636
1307, 0, 3, -13733682.3836, 4786740.04687
1308, 0, 4, -13735513.6875, 4785437.29806
1309, 0, 4, -13735553.2197, 4785977.09119
1310, 0, 4, -13734568.3903, 4787047.47757
1311, 0, 4, -13734035.5518, 4786430.26583
1312, 0, 4, -13734955.288, 4786802.42148
1313, 0, 3, -13733836.9864, 4786499.03154
1314, 0, 4, -13735891.5761, 4787556.54893
1315, 0, 4, -13734048.1832, 4786285.76629
1316, 0, 4, -13734701.277, 4786698.06336
1317, 0, 4, -13735422.9982, 4787681.98692
1318, 0, 4, -13734856.9276, 4787320.03686
1319, 0, 4, -13734655.5952, 4786893.07043
1320, 0, 4, -13734671.6567, 4785269.59378
1321, 0, 4, -13735332.9668, 4786674.80739
1322, 0, 3, -13733862.9461, 4785537.26936
1323, 0, 4, -13734797.2572, 4787615.67964
1324, 0, 4, -13734804.6806, 4785218.71303
1325, 0, 4, -13734326.8635, 4785906.48785
1326, 0, 4, -13734938.9452, 4787460.61681
1327, 0, 2, -13733736.8893, 4786516.72884
1328, 0, 4, -13735343.4121, 4786719.87782
1329, 0, 4, -13734539.2634, 4785746.15849
1330, 0, 4, -13734585.0788, 4787061.90984
1331, 0, 4, -13735807.3422, 4787243.41033
1332, 0, 4, -13734606.0902, 4786655.20196
1333, 0, 4, -13735331.0788, 4785978.91123
1334, 0, 4, -13734886.3821, 4785246.39084
1335, 0, 4, -13734309.405, 4785420.15574
1336, 0, 1, -13735979.8814, 4786127.9448
1337, 0, 4, -13734401.3389, 4785251.3434
1338, 0, 4, -13735096.0415, 4786909.26617
1339, 0, 4, -13734596.5645, 4787065.44093
1340, 0, 4, -13734015.8534, 4786310.52508
1341, 0, 4, -13735403.6152, 4787502.68044
1342, 0, 4, -13734198.7511, 4786494.86242
1343, 0, 4, -13735459.754, 4786549.39687
1344, 0, 4, -13735084.9052, 4785245.73853
1345, 0, 4, -13734182.5537, 4786934.11554
1346, 0, 4, -13734911.4629, 4787629.34586
1347, 0, 4, -13735263.3082, 4786919.17538
1348, 0, 4, -13734522.9865, 4785911.56415
1349, 0, 4, -13734667.5254, 4786307.24481
1350, 0, 4, -13735136.7835, 4786857.16818
1351, 0, 4, -13735323.1447, 4786643.61687
1352, 0, 4, -13735217.0579, 4787573.12708
1353, 0, 4, -13735283.5038, 4785137.2754
1354, 0, 3, -13733593.9165, 4785761.71795
1355, 0, 4, -13734628.8536, 4786341.72561
1356, 0, 4, -13734067.7767, 4786553.11175
1357, 0, 4, -13735302.4003, 4786043.26973
1358, 0, 4, -13735008.8887, 4786142.53114
1359, 0, 4, -13734326.9207, 4785439.73552
1360, 0, 4, -13734197.7238, 4787356.37683
1361, 0, 4, -13734441.1637, 4785363.66371
1362, 0, 4, -13734156.4471, 4785610.06922
1363, 0, 4, -13733998.0994, 4785451.74229
1364, 0, 4, -13734153.1461, 4786212.30516
1365, 0, 4, -13735165.6867, 4785828.39276
1366, 0, 4, -13735767.2363, 4786145.5772
1367, 0, 3, -13733820.5473, 4786239.672
1368, 0, 4, -13734017.9331, 4786765.39177
1369, 0, 4, -13735413.0438, 4785362.27474
1370, 0, 3, -13733803.877, 4785842.85379
1371, 0, 4, -13734717.3299, 4786044.07399
1372, 0, 4, -13734605.9584, 4787246.90345
1373, 0, 3, -13733712.9987, 4787093.21817
1374, 0, 4, -13735670.8239, 4785706.98381
1375, 0, 2, -13733745.5045, 4786544.64421
1376, 0, 4, -13734237.7667, 4785976.65484
1377, 0, 4, -13734344.1966, 4786250.32482
1378, 0, 4, -13735172.3794, 4787216.0952
1379, 0, 4, -13735443.3511, 4787680.18884
1380, 0, 4, -13734031.2271, 4787058.20124
1381, 0, 3, -13733938.4188, 4786588.11993
1382, 0, 4, -13735048.7091, 4786950.99561
1383, 0, 4, -13734841.8036, 4786007.082
1384, 0, 4, -13735011.0529, 4787013.70233
1385, 0, 4, -13734315.364, 4786247.64874
1386, 0, 4, -13734963.6971, 4786718.84707
1387, 0, 4, -13734663.3074, 4786933.38036
1388, 0, 4, -13736001.6882, 4787438.14885
1389, 0, 4, -13735209.7032, 4785901.76715
1390, 0, 4, -13734086.0801, 4786842.35151
1391, 0, 4, -13734642.1273, 4785685.60445
1392, 0, 4, -13735147.2601, 4787588.33117
1393, 0, 3, -13733952.6235, 4786747.19064
1394, 0, 4, -13735728.2628, 4786414.73236
1395, 0, 4, -13734493.183, 4785459.42803
1396, 0, 4, -13735158.4363, 4786340.75277
1397, 0, 4, -13734150.0972, 4787454.53331
1398, 0, 2, -13733817.0323, 4786774.24161
1399, 0, 4, -13735538.1424, 4787668.10409
1400, 0, 4, -13735289.89, 4787271.56023
1401, 0, 4, -13735205.5612, 4786496.44899
1402, 0, 4, -13735636.8979, 4787101.51309
1403, 0, 3, -13733589.1718, 4785736.20149
1404, 0, 4, -13735760.7177, 4787683.6394
1405, 0, 4, -13734704.2392, 4786554.92376
1406, 0, 4, -13735606.0504, 4787056.40485
1407, 0, 4, -13734014.6207, 4786315.88895
1408, 0, 4, -13734612.0823, 4786353.75591
1409, 0, 3, -13733942.0838, 4786601.04097
1410, 0, 1, -13735971.7055, 4786406.96888
1411, 0, 4, -13734011.2861, 4786161.05878
1412, 0, 4, -13735480.6369, 4787437.24973
1413, 0, 4, -13734825.035, 4787587.07276
1414, 0, 4, -13735991.0516, 4787422.52228
1415, 0, 4, -13735054.3097, 4786946.68688
1416, 0, 4, -13734655.401, 4786935.53858
1417, 0, 4, -13734413.5144, 4787083.54498
1418, 0, 4, -13735656.2987, 4786611.26496
1419, 0, 4, -13735704.0344, 4785735.08692
1420, 0, 4, -13734425.8524, 4787139.24849
1421, 0, 4, -13734012.8024, 4787589.8315
1422, 0, 4, -13735696.3867, 4785732.65181
1423, 0, 4, -13734582.5892, 4785580.64622
1424, 0, 4, -13735671.3321, 4786516.67428
1425, 0, 4, -13734708.3, 4787328.34975
1426, 0, 4, -13735010.6884, 4786119.10956
1427, 0, 4, -13735151.5726, 4787248.28133
1428, 0, 4, -13734850.0792, 4785959.78927
1429, 0, 4, -13734860.5178, 4785732.67153
1430, 0, 4, -13734556.6963, 4786793.02979
1431, 0, 4, -13734376.8026, 4786071.80291
1432, 0, 4, -13735540.5854, 4785209.23278
1433, 0, 3, -13733577.1379, 4785531.32595
1434, 0, 4, -13735619.6628, 4787033.06747
1435, 0, 4, -13735028.0823, 4787416.18265
1436, 0, 4, -13735288.7702, 4787270.30444
1437, 0, 4, -13735540.7362, 4786589.79155
1438, 0, 2, -13733716.3904, 4786175.44861
1439, 0, 4, -13735222.3038, 4787684.14343
1440, 0, 4, -13735284.6404, 4785464.79126
1441, 0, 4, -13734416.4111, 4785265.69156
1442, 0, 3, -13733684.8206, 4786747.33748
1443, 0, 4, -13734970.0631, 4786905.2727
1444, 0, 4, -13735875.5788, 4787110.5301
1445, 0, 4, -13735631.6919, 4785140.73855
1446, 0, 4, -13734319.5079, 4786908.05505
1447, 0, 4, -13733975.5519, 4787679.39375
1448, 0, 4, -13734761.2741, 4786926.97725
1449, 0, 4, -13734119.5032, 4785621.35593
1450, 0, 4, -13734589.6354, 4785832.70222
1451, 0, 4, -13735385.4831, 4787085.77572
1452, 0, 4, -13735625.8476, 4787079.43852
1453, 0, 4, -13735663.4917, 4786564.07142
1454, 0, 4, -13735017.0195, 4786025.182
1455, 0, 4, -13735791.4057, 4787145.60576
1456, 0, 2, -13733759.9748, 4786723.50564
1457, 0, 4, -13735556.1781, 4786705.51654
1458, 0, 4, -13735149.7221, 4786277.05982
1459, 0, 4, -13735918.6943, 4787202.27763
1460, 0, 4, -13735733.2872, 4786408.12198
1461, 0, 4, -13735958.3735, 4787365.84659
1462, 0, 4, -13735352.4689, 4787000.16723
1463, 0, 4, -13735628.7911, 4787100.54915
1464, 0, 4, -13735878.9402, 4785497.08598
1465, 0, 4, -13734787.369, 4787201.00662
1466, 0, 4, -13734499.5353, 4785928.96118
1467, 0, 4, -13735318.9743, 4786001.12864
1468, 0, 4, -13735326.0535, 4787687.77972
1469, 0, 4, -13734550.1854, 4786786.15821
1470, 0, 3, -13733863.8123, 4785512.38998
1471, 0, 4, -13735380.0949, 4785318.90825
1472, 0, 4, -13734909.2447, 4787602.38115
1473, 0, 4, -13735160.3735, 4786339.77241
1474, 0, 4, -13735128.1421, 4787566.26149
1475, 0, 3, -13733685.4898, 4786781.62817
1476, 0, 4, -13735162.9767, 4787602.71989
1477, 0, 4, -13734585.075, 4785833.74084
1478, 0, 4, -13734187.3523, 4786480.1079
1479, 0, 4, -13735434.6292, 4787626.01178
1480, 0, 4, -13734520.0458, 4786637.46732
1481, 0, 4, -13734130.761, 4786454.26534
1482, 0, 4, -13735017.0126, 4785945.08148
1483, 0, 4, -13734734.4391, 4786050.66276
1484, 0, 4, -13734472.5934, 4786906.47604
1485, 0, 4, -13735311.289, 4785488.71435
1486, 0, 4, -13735468.8962, 4786236.26111
1487, 0, 4, -13735937.1626, 4785601.30719
1488, 0, 4, -13735000.3403, 4787696.61576
1489, 0, 3, -13733657.9602, 4786502.96742
1490, 0, 4, -13734486.9596, 4786754.75961
1491, 0, 4, -13734620.7646, 4786851.75919
1492, 0, 4, -13734522.645, 4785723.41249
1493, 0, 2, -13733837.7446, 4787081.72515
1494, 0, 4, -13735344.979, 4785976.06543
1495, 0, 4, -13734635.4794, 4786867.70899
1496, 0, 4, -13734137.7022, 4786794.21183
1497, 0, 3, -13733797.4776, 4785675.8797
1498, 0, 4, -13735651.6968, 4786922.14303
1499, 0, 4, -13734403.0587, 4787072.33247
1500, 0, 4, -13735017.4527, 4785901.84351
1501, 0, 4, -13735843.3048, 4785412.16289
1502, 0, 4, -13735783.1624, 4787095.40347
1503, 0, 4, -13734042.8921, 4785463.26679
1504, 0, 4, -13734268.2021, 4786251.23722
1505, 0, 4, -13734324.2422, 4785534.2603
1506, 0, 4, -13734372.2044, 4787276.30853
1507, 0, 4, -13734788.9464, 4785191.41435
1508, 0, 4, -13735191.6569, 4786408.3853
1509, 0, 4, -13734190.9229, 4787361.69622
1510, 0, 4, -13734104.8714, 4787247.74743
1511, 0, 4, -13735738.4831, 4787388.65623
1512, 0, 3, -13733674.4514, 4786660.13325
1513, 0, 4, -13734736.4383, 4787040.39803
1514, 0, 4, -13734851.4409, 4786530.65103
1515, 0, 4, -13734139.4124, 4787248.02338
1516, 0, 4, -13735080.8137, 4786913.33886
1517, 0, 4, -13734230.7344, 4786388.37651
1518, 0, 2, -13733820.2258, 4786795.5866
1519, 0, 4, -13735513.2638, 4786278.56661
1520, 0, 4, -13734828.2221, 4786086.91324
1521, 0, 4, -13734856.1565, 4785662.2005
1522, 0, 4, -13735174.1923, 4786028.05519
1523, 0, 4, -13735159.4525, 4785815.75835
1524, 0, 2, -13733778.7735, 4787003.60436
1525, 0, 4, -13735425.8221, 4787462.22982
1526, 0, 4, -13735908.8008, 4785216.28072
1527, 0, 4, -13735490.5908, 4787011.55417
1528, 0, 4, -13735252.3219, 4787488.52575
1529, 0, 4, -13734448.333, 4786174.98585
1530, 0, 4, -13734344.9399, 4786929.35219
1531, 0, 2, -13733713.5412, 4786176.71953
1532, 0, 4, -13734117.2596, 4786218.72546
1533, 0, 4, -13735177.7808, 4785861.7643
1534, 0, 4, -13735377.5065, 4786373.7377
1535, 0, 4, -13734626.3092, 4787400.47376
1536, 0, 2, -13733822.6718, 4786844.35289
1537, 0, 4, -13734381.6128, 4786807.3895
1538, 0, 4, -13734463.7083, 4785360.25188
1539, 0, 4, -13734330.294, 4786080.46713
1540, 0, 3, -13733923.0333, 4787232.23724
1541, 0, 4, -13734073.3418, 4786857.15312
1542, 0, 4, -13734978.9886, 4786624.85037
1543, 0, 4, -13735164.175, 4787599.48888
1544, 0, 4, -13735400.2294, 4786131.26107
1545, 0, 4, -13735346.6605, 4787688.08518
1546, 0, 4, -13735192.7035, 4786748.47541
1547, 0, 4, -13735459.9932, 4787002.59777
1548, 0, 4, -13734836.9746, 4786434.49049
1549, 0, 3, -13733980.8905, 4787114.84637
1550, 0, 4, -13735025.9412, 4785802.29516
1551, 0, 4, -13734684.9013, 4786660.37131
1552, 0, 4, -13733997.0129, 4786212.19886
1553, 0, 4, -13734611.1751, 4787235.68608
1554, 0, 4, -13734335.2155, 4785285.73769
1555, 0, 4, -13735317.3011, 4785186.6632
1556, 0, 4, -13735058.4236, 4785648.96283
1557, 0, 4, -13734151.5825, 4785667.32704
1558, 0, 4, -13735777.3397, 4787676.33689
1559, 0, 3, -13733668.7295, 4786623.36025
1560, 0, 4, -13734924.6354, 4787446.70514
1561, 0, 4, -13735182.9665, 4786458.46872
1562, 0, 4, -13734993.4972, 4786961.78243
1563, 0, 4, -13735927.2927, 4785596.49438
1564, 0, 4, -13734813.5819, 4787435.05547
1565, 0, 3, -13733581.5963, 4785610.35768
1566, 0, 4, -13734214.317, 4786800.8926
1567, 0, 4, -13735276.2759, 4785458.0272
1568, 0, 4, -13734911.0511, 4785517.08109
1569, 0, 4, -13735649.0971, 4787667.82763
1570, 0, 4, -13734389.6764, 4786810.68584
1571, 0, 4, -13734349.1927, 4786464.80727
1572, 0, 2, -13733767.817, 4786862.43445
1573, 0, 4, -13735304.7244, 4786039.02863
1574, 0, 4, -13735239.3918, 4787553.01309
1575, 0, 4, -13734508.5856, 4786136.92561
1576, 0, 4, -13735737.2091, 4786989.60114
1577, 0, 4, -13735406.0955, 4785353.46739
1578, 0, 3, -13733940.6598, 4786598.27657
1579, 0, 4, -13735432.3444, 4786029.55851
1580, 0, 4, -13734055.3924, 4786277.17838
1581, 0, 4, -13735538.6436, 4787405.70217
1582, 0, 4, -13735610.2663, 4787048.72004
1583, 0, 3, -13733976.2196, 4787088.17783
1584, 0, 4, -13734132.6563, 4785461.00106
1585, 0, 4, -13734153.0444, 4787511.46378
1586, 0, 4, -13735379.9566, 4785300.11747
1587, 0, 3, -13733794.8744, 4785687.98339
1588, 0, 4, -13734710.4791, 4787647.40976
1589, 0, 4, -13734560.9954, 4785546.59226
1590, 0, 3, -13733902.5916, 4786495.18772
1591, 0, 3, -13733807.2279, 4785937.82116
1592, 0, 4, -13735025.8827, 4785388.92389
1593, 0, 4, -13734103.0949, 4785582.71406
1594, 0, 4, -13735414.9209, 4786222.59534
1595, 0, 4, -13734815.2503, 4786193.1212
1596, 0, 1, -13735985.6869, 4786531.86359
1597, 0, 4, -13734622.2733, 4787213.92995
1598, 0, 4, -13734665.6204, 4786532.9256
1599, 0, 4, -13734821.1724, 4786906.09607
1600, 0, 4, -13734110.6682, 4786566.07588
1601, 0, 4, -13734694.0477, 4786542.00077
1602, 0, 4, -13734908.1432, 4787126.30188
1603, 0, 3, -13733785.6673, 4785472.06146
1604, 0, 4, -13734148.1359, 4787134.59561
1605, 0, 4, -13734345.658, 4785525.55407
1606, 0, 4, -13734847.6799, 4785227.73087
1607, 0, 4, -13735675.8934, 4787013.33166
1608, 0, 4, -13734156.6727, 4787150.0781
1609, 0, 4, -13735959.4695, 4785600.27071
1610, 0, 4, -13735315.1194, 4787317.19004
1611, 0, 4, -13734290.1747, 4785549.28036
1612, 0, 4, -13734926.5356, 4787138.46457
1613, 0, 2, -13733708.2234, 4786078.45679
1614, 0, 4, -13734937.9507, 4787676.49281
1615, 0, 3, -13733943.8568, 4786607.80447
1616, 0, 4, -13734468.2059, 4785628.47183
1617, 0, 3, -13733983.7075, 4787103.85501
1618, 0, 4, -13734577.6767, 4787055.34677
1619, 0, 3, -13733840.63, 4785629.36545
1620, 0, 4, -13735431.958, 4786048.47771
1621, 0, 2, -13733740.6617, 4786483.50457
1622, 0, 4, -13735782.2898, 4787268.04927
1623, 0, 4, -13734228.1553, 4785840.07468
1624, 0, 4, -13734364.1702, 4786645.75898
1625, 0, 4, -13734795.0895, 4787206.21877
1626, 0, 4, -13734198.7621, 4786637.81824
1627, 0, 4, -13734071.3421, 4785459.6912
1628, 0, 4, -13734628.194, 4787202.59715
1629, 0, 4, -13734689.6152, 4786004.60556
1630, 0, 4, -13734618.6742, 4787073.63631
1631, 0, 4, -13734113.838, 4786814.0322
1632, 0, 4, -13734836.665, 4786265.2047
1633, 0, 4, -13735587.2186, 4786586.75861
1634, 0, 4, -13734691.0743, 4785770.39236
1635, 0, 4, -13734095.424, 4786693.29485
1636, 0, 4, -13734119.6944, 4785448.97924
1637, 0, 3, -13733804.8913, 4785903.32366
1638, 0, 4, -13735348.4982, 4786748.29074
1639, 0, 4, -13735587.6198, 4785410.94044
1640, 0, 4, -13735485.1875, 4785456.17381
1641, 0, 3, -13733691.6351, 4786800.74443
1642, 0, 4, -13735413.6955, 4787461.79671
1643, 0, 3, -13733709.3221, 4787050.34479
1644, 0, 4, -13734509.9667, 4787018.14505
1645, 0, 4, -13734675.4257, 4786761.52604
1646, 0, 4, -13735148.6379, 4787005.12708
1647, 0, 4, -13735747.142, 4787232.16866
1648, 0, 4, -13735146.5728, 4786214.51697
1649, 0, 4, -13735147.6471, 4786185.63371
1650, 0, 4, -13735520.1178, 4786157.51438
1651, 0, 4, -13734835.5792, 4787503.65724
1652, 0, 4, -13735241.6592, 4786881.75942
1653, 0, 3, -13733952.6492, 4786792.48893
1654, 0, 2, -13733766.3971, 4786844.64209
1655, 0, 4, -13735149.055, 4786196.07307
1656, 0, 3, -13733855.7534, 4785464.54122
1657, 0, 3, -13733722.1777, 4785343.94947
1658, 0, 4, -13735839.7072, 4785344.17751
1659, 0, 4, -13734885.8137, 4786438.58487
1660, 0, 4, -13735421.0341, 4785384.46692
1661, 0, 4, -13734820.5509, 4786395.98531
1662, 0, 4, -13734315.8173, 4786091.1443
1663, 0, 4, -13735883.6683, 4787558.11135
1664, 0, 4, -13735921.5401, 4787202.25781
1665, 0, 3, -13733808.8641, 4785954.44291
1666, 0, 4, -13734812.0276, 4787230.96987
1667, 0, 4, -13735237.3933, 4786412.42551
1668, 0, 4, -13734133.9547, 4786453.0258
1669, 0, 4, -13735731.0694, 4786949.10115
1670, 0, 4, -13734270.3322, 4785632.72145
1671, 0, 4, -13734662.6291, 4787100.31931
1672, 0, 4, -13735375.988, 4785269.57242
1673, 0, 4, -13734683.7187, 4786921.73359
1674, 0, 3, -13733965.6482, 4786897.38728
1675, 0, 4, -13735769.1774, 4787091.55931
1676, 0, 4, -13734977.9964, 4785549.30771
1677, 0, 3, -13733580.3569, 4785634.83807
1678, 0, 4, -13734626.3648, 4785901.912
1679, 0, 4, -13735743.1471, 4787345.02179
1680, 0, 4, -13734565.5136, 4785927.84875
1681, 0, 4, -13734949.938, 4786775.9557
1682, 0, 4, -13734231.9538, 4787348.63154
1683, 0, 4, -13735514.636, 4786098.53742
1684, 0, 4, -13734428.152, 4786704.76185
1685, 0, 4, -13735048.3477, 4785415.76114
1686, 0, 4, -13734538.2913, 4786273.87351
1687, 0, 4, -13735281.9403, 4787685.88487
1688, 0, 2, -13733763.8835, 4786869.08816
1689, 0, 4, -13735201.5636, 4787099.56441
1690, 0, 2, -13733726.138, 4786308.53997
1691, 0, 4, -13735282.1656, 4787681.10964
1692, 0, 2, -13733803.1366, 4786760.43939
1693, 0, 4, -13734809.2761, 4787608.21602
1694, 0, 4, -13734889.8947, 4785538.71598
1695, 0, 1, -13735985.2757, 4786290.46688
1696, 0, 4, -13734528.8804, 4786278.30887
1697, 0, 1, -13735979.4397, 4786290.64647
1698, 0, 4, -13735374.7744, 4787013.39802
1699, 0, 4, -13734274.0326, 4787027.17763
1700, 0, 4, -13734836.3458, 4786431.28146
1701, 0, 4, -13734642.6586, 4785683.19614
1702, 0, 4, -13734333.0598, 4785286.23609
1703, 0, 4, -13735397.6735, 4787026.69944
1704, 0, 2, -13733691.073, 4785961.61389
1705, 0, 4, -13734877.3046, 4787364.03457
1706, 0, 4, -13734630.4231, 4786475.77136
1707, 0, 4, -13735400.5281, 4787684.53207
1708, 0, 4, -13734672.3559, 4787671.62497
1709, 0, 4, -13734646.2565, 4786325.19307
1710, 0, 4, -13734342.8335, 4786250.79264
1711, 0, 3, -13733725.8642, 4785469.83382
1712, 0, 4, -13735435.0222, 4786980.61145
1713, 0, 3, -13733954.8955, 4786748.95478
1714, 0, 4, -13735536.4611, 4787405.8143
1715, 0, 2, -13733791.0449, 4786765.58381
1716, 0, 4, -13733971.6159, 4787653.48293
1717, 0, 1, -13735994.4752, 4786549.6027
1718, 0, 4, -13735843.3495, 4785364.27422
1719, 0, 4, -13734869.4788, 4787343.10781
